,Units,scenario,region,sector,subsector,technology,Year,value
449,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2,2095,22.4588
450,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2,2100,25.6472
451,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2005,10.0815
452,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2010,10.2937
453,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2015,10.2846
454,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2020,8.7571
455,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2025,7.12917
456,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2030,5.55552
457,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2035,4.66779
458,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2040,5.21444
459,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2045,6.23452
460,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2050,6.71333
461,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2055,6.03197
462,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2060,4.87484
463,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2065,4.03323
464,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2070,3.70358
465,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2075,3.55208
466,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2080,3.41465
467,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2085,3.24747
468,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2090,3.03602
469,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2095,2.72427
470,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,biomass,biomass to H2 CCS,2100,2.34788
471,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2005,3.41736
472,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2010,3.6633
473,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2015,3.7207
474,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2020,4.82969
475,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2025,5.34663
476,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2030,6.58124
477,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2035,7.67677
478,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2040,8.28665
479,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2045,8.97948
480,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2050,9.77427
481,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2055,10.6804
482,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2060,11.7431
483,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2065,12.9905
484,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2070,14.4676
485,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2075,16.1909
486,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2080,18.1695
487,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2085,20.4435
488,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2090,23.0605
489,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2095,26.0772
490,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical,2100,29.5566
491,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2005,5.15219
492,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2010,5.45169
493,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2015,5.52165
494,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2020,5.75562
495,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2025,5.81528
496,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2030,6.07152
497,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2035,6.50594
498,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2040,7.05072
499,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2045,7.65757
500,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2050,8.16377
501,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2055,8.20296
502,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2060,8.2312
503,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2065,8.35868
504,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2070,8.53536
505,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2075,8.74343
506,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2080,8.97218
507,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2085,9.22286
508,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2090,9.49796
509,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2095,9.80244
510,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,coal,coal chemical CCS,2100,10.1409
511,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2005,19.0193
512,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2010,21.8766
513,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2015,21.228
514,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2020,20.9781
515,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2025,19.0847
516,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2030,17.8439
517,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2035,17.377
518,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2040,16.9499
519,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2045,16.2504
520,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2050,15.6641
521,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2055,15.0006
522,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2060,14.2875
523,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2065,13.638
524,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2070,13.2634
525,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2075,13.0322
526,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2080,12.8637
527,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2085,12.6888
528,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2090,12.4749
529,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2095,12.261
530,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,electricity,electrolysis,2100,11.9972
531,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2005,2.59622
532,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2010,3.50249
533,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2015,3.62245
534,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2020,4.09977
535,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2025,4.34651
536,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2030,4.86929
537,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2035,5.38683
538,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2040,5.73487
539,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2045,6.07162
540,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2050,6.47152
541,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2055,6.88141
542,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2060,7.31565
543,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2065,7.8868
544,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2070,8.60971
545,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2075,9.41593
546,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2080,10.3421
547,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2085,11.3716
548,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2090,12.5621
549,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2095,13.9849
550,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming,2100,15.6437
551,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2005,3.58159
552,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2010,4.48976
553,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2015,4.60836
554,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2020,4.68969
555,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2025,4.74861
556,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2030,4.81765
557,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2035,5.02284
558,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2040,5.34444
559,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2045,5.64707
560,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2050,5.91959
561,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2055,5.93032
562,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2060,5.87425
563,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2065,5.90102
564,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2070,5.97852
565,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2075,6.03572
566,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2080,6.09294
567,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2085,6.11388
568,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2090,6.13364
569,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2095,6.1975
570,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,gas,natural gas steam reforming CCS,2100,6.27988
571,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2005,8.74444
572,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2010,8.7564
573,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2015,8.76732
574,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2020,8.72722
575,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2025,8.68809
576,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2030,8.65184
577,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2035,8.61962
578,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2040,8.59092
579,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2045,8.56616
580,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2050,8.54502
581,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2055,8.52519
582,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2060,8.49711
583,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2065,8.47077
584,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2070,8.44615
585,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2075,8.42304
586,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2080,8.40082
587,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2085,8.37931
588,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2090,8.35037
589,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2095,8.31934
590,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,nuclear,thermal splitting,2100,8.28783
591,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2005,25.617
592,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2010,25.6174
593,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2015,25.6174
594,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2020,19.4201
595,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2025,15.4659
596,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2030,12.7914
597,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2035,10.9021
598,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2040,9.43217
599,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2045,8.63971
600,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2050,8.01166
601,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2055,7.79004
602,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2060,7.64815
603,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2065,7.51114
604,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2070,7.43936
605,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2075,7.41446
606,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2080,7.41254
607,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2085,7.4106
608,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2090,7.4087
609,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2095,7.40852
610,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,solar,electrolysis,2100,7.40652
611,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2005,12.9883
612,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2010,13.2049
613,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2015,13.6349
614,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2020,12.1625
615,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2025,11.0681
616,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2030,10.2478
617,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2035,9.50196
618,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2040,8.81225
619,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2045,8.38165
620,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2050,8.01398
621,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2055,7.84691
622,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2060,7.69635
623,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2065,7.55847
624,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2070,7.4517
625,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2075,7.41722
626,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2080,7.38305
627,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2085,7.34114
628,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2090,7.30126
629,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2095,7.25244
630,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 central production,wind,electrolysis,2100,7.19381
631,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2020,12.0306
632,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2025,12.4224
633,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2030,9.24556
634,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2035,8.98595
635,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2040,9.56468
636,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2045,10.2276
637,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2050,10.4649
638,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2055,10.1187
639,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2060,9.27416
640,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2065,8.33395
641,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2070,7.84776
642,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2075,7.58159
643,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2080,7.32655
644,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2085,7.01153
645,1975$/GJ,"GCAM_SSP1,date=2023-9-2T07:30:56+06:015",Brazil,H2 industrial,H2 delivery,H2 delivery,2090,6.60817
