,Units,scenario,region,sector,subsector,technology,Year,value
1730,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2035,6.13548
1731,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2040,6.12414
1732,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2045,6.15056
1733,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2050,6.37453
1734,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2055,6.49831
1735,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2060,6.55325
1736,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2065,6.60855
1737,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2070,6.60278
1738,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2075,6.5624
1739,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2080,6.52042
1740,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2085,6.47174
1741,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2090,6.4181
1742,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2095,6.35539
1743,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2,2100,6.2555
1744,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2005,8.79563
1745,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2010,9.05419
1746,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2015,9.2201
1747,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2020,24978.1
1748,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2025,24310.3
1749,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2030,23976.0
1750,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2035,23436.2
1751,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2040,22948.6
1752,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2045,22763.9
1753,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2050,22373.3
1754,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2055,22013.1
1755,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2060,21912.5
1756,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2065,21598.8
1757,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2070,21305.7
1758,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2075,21030.9
1759,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2080,20772.3
1760,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2085,20528.0
1761,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2090,20296.5
1762,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2095,20076.3
1763,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,biomass,biomass to H2 CCS,2100,19866.3
1764,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2005,3.35715
1765,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2010,3.59119
1766,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2015,3.73095
1767,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2020,3.7092
1768,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2025,3.68105
1769,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2030,3.64256
1770,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2035,3.59934
1771,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2040,3.55637
1772,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2045,3.51936
1773,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2050,3.48831
1774,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2055,3.45752
1775,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2060,3.44588
1776,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2065,3.47406
1777,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2070,3.5062
1778,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2075,3.53544
1779,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2080,3.55544
1780,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2085,3.57711
1781,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2090,3.59848
1782,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2095,3.62056
1783,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical,2100,3.64039
1784,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2005,5.07892
1785,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2010,5.3638
1786,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2015,5.5339
1787,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2020,19992.3
1788,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2025,19456.7
1789,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2030,19191.3
1790,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2035,18764.2
1791,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2040,18380.8
1792,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2045,18230.4
1793,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2050,17912.2
1794,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2055,17621.3
1795,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2060,17540.4
1796,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2065,17290.7
1797,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2070,17135.1
1798,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2075,17041.2
1799,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2080,16957.6
1800,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2085,16883.1
1801,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2090,16816.7
1802,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2095,16757.4
1803,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,coal,coal chemical CCS,2100,16704.4
1804,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2005,17.5393
1805,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2010,22.2737
1806,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2015,22.1568
1807,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2020,19.568
1808,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2025,18.5092
1809,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2030,17.1031
1810,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2035,16.3048
1811,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2040,15.759
1812,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2045,15.2496
1813,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2050,14.992
1814,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2055,14.7311
1815,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2060,14.4066
1816,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2065,14.2015
1817,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2070,14.0834
1818,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2075,14.0376
1819,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2080,14.013
1820,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2085,13.9392
1821,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2090,13.8317
1822,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2095,13.7044
1823,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,electricity,electrolysis,2100,13.5342
1824,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2005,2.42571
1825,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2010,3.3523
1826,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2015,3.35152
1827,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2020,3.68671
1828,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2025,3.96168
1829,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2030,4.01306
1830,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2035,4.1157
1831,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2040,4.22067
1832,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2045,4.27697
1833,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2050,4.40197
1834,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2055,4.50072
1835,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2060,4.55513
1836,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2065,4.63861
1837,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2070,4.74137
1838,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2075,4.80613
1839,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2080,4.88584
1840,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2085,4.94689
1841,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2090,5.00563
1842,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2095,5.09113
1843,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming,2100,5.15857
1844,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2005,3.40926
1845,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2010,4.34062
1846,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2015,4.33965
1847,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2020,7992.46
1848,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2025,7992.74
1849,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2030,8080.58
1850,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2035,8080.68
1851,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2040,8080.79
1852,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2045,8168.63
1853,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2050,8168.76
1854,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2055,8168.86
1855,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2060,8256.7
1856,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2065,8256.79
1857,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2070,8256.88
1858,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2075,8256.93
1859,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2080,8257.0
1860,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2085,8257.06
1861,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2090,8257.1
1862,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2095,8257.18
1863,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,gas,natural gas steam reforming CCS,2100,8257.24
1864,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2005,8.74435
1865,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2010,8.75644
1866,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2015,8.76764
1867,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2020,8.72891
1868,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2025,8.69075
1869,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2030,8.65385
1870,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2035,8.61906
1871,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2040,8.58667
1872,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2045,8.55618
1873,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2050,8.52775
1874,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2055,8.50121
1875,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2060,8.47683
1876,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2065,8.44828
1877,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2070,8.41814
1878,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2075,8.38931
1879,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2080,8.36128
1880,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2085,8.33394
1881,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2090,8.30697
1882,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2095,8.28016
1883,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,nuclear,thermal splitting,2100,8.25301
1884,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2005,24.8082
1885,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2010,24.8089
1886,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2015,24.8093
1887,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2020,18.8098
1888,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2025,14.9819
1889,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2030,12.3926
1890,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2035,10.5636
1891,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2040,9.14165
1892,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2045,8.37523
1893,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2050,7.76821
1894,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2055,7.55517
1895,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2060,7.41935
1896,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2065,7.2883
1897,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2070,7.22037
1898,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2075,7.19766
1899,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2080,7.19697
1900,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2085,7.19598
1901,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2090,7.19454
1902,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2095,7.19454
1903,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,solar,electrolysis,2100,7.19226
1904,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2005,12.5895
1905,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2010,12.5929
1906,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2015,12.6004
1907,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2020,11.2145
1908,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2025,10.0911
1909,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2030,9.17333
1910,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2035,8.37107
1911,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2040,7.67874
1912,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2045,7.28408
1913,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2050,6.94899
1914,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2055,6.82138
1915,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2060,6.72364
1916,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2065,6.66186
1917,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2070,6.63947
1918,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2075,6.68861
1919,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2080,6.73698
1920,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2085,6.779
1921,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2090,6.82351
1922,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2095,6.85963
1923,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 central production,wind,electrolysis,2100,6.88717
1924,1975$/GJ,"GCAM_SSP2,date=2022-3-12T23:02:47+06:015",South Asia,H2 industrial,H2 delivery,H2 delivery,2020,11.3654
