,sector,region,scenario,Year,value
496,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,1294.1820015799806
497,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,1371.7593095059135
498,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,1431.3551205584747
499,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,1414.4750623700347
500,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,1392.2244992454523
501,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,1352.5897127723124
502,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,1301.9788600832612
503,electricity,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,1251.6637215621959
504,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,15.092665643860059
505,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,18.311214225589836
506,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,23.77523546068598
507,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,28.850977674507018
508,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,33.51704704085368
509,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,39.56310284606464
510,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,46.48612795120833
511,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,54.61753812825164
512,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,65.08550874648066
513,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,74.9863403921216
514,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,86.12901433693725
515,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,94.11832075746241
516,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,103.36496021647139
517,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,112.75074487995818
518,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,122.54628036809274
519,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,130.09209169336972
520,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,137.3114843215947
521,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,142.63395518351243
522,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,150.17591632281463
523,electricity,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,161.80720081206567
524,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,0.030907627992514602
525,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,0.0035862700734559274
526,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,0.0187149959045908
527,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,0.056983706060873406
528,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,0.1583010129547869
529,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,0.41217120275163366
530,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,0.8183590876574395
531,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,1.7538794355385932
532,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,3.747078686059809
533,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,6.548278434455232
534,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,10.373701219317375
535,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,13.860800703543422
536,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,17.76539851769875
537,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,22.454200671258235
538,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,30.378501665843707
539,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,38.4592968909765
540,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,51.5094955238525
541,gas,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,67.7121011967823
542,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,0.140281
543,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,0.5229626231936049
544,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,0.7126573743299903
545,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,0.9970770840787317
546,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,1.2337199150346667
547,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,1.4667823423629276
548,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,1.7004347288176715
549,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,1.9517641745121443
550,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,2.246176527901965
551,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,2.6232559869776106
552,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,3.0627290286611575
553,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,3.580742690999646
554,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,3.99255844977386
555,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,4.513227234535196
556,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,5.041737960553382
557,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,5.608955138828803
558,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,6.044137515182446
559,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,6.386496734333115
560,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,6.903134535970897
561,gas,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,7.407354779558824
562,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,5.763826042557587
563,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,5.171498974736172
564,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,7.782844493911307
565,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,12.689402607854449
566,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,18.34234137302569
567,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,21.989477817958235
568,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,27.100257364414436
569,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,33.94991228091047
570,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,37.655466072036084
571,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,40.941432831803624
572,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,40.3356746009062
573,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,39.553029815831806
574,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,41.28007186104932
575,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,40.37859463189493
576,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,38.66387384849415
577,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,39.139238702059906
578,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,36.86653561548607
579,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,32.46588568169715
580,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,28.258855791760862
581,gas,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,19.46584859499135
582,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,0.0180575
583,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,0.022919046607409562
584,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,0.23564524034930925
585,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,0.3290710974654801
586,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,0.4566961002320249
587,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,0.6300751005667962
588,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,0.8682371008510599
589,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,1.172063919678936
590,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,1.5111290636077277
591,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,1.9862353400651893
592,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,2.585336007145508
593,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,3.3084962546516232
594,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,4.203824489641804
595,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,4.921518150649915
596,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,5.286798222260403
597,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,5.749745348103988
598,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,6.141562530163689
599,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,6.804523462598169
600,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,8.345979197608022
601,gas,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,10.243161808853511
602,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,0.4509510772855955
603,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,1.1490880621022956
604,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,1.2404485714432418
605,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,1.451224912027013
606,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,1.6974042695385707
607,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,2.0562106585286175
608,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,2.5052988668868017
609,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,3.1217789252889565
610,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,3.99506025458893
611,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,5.090229447124786
612,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,6.393634549781771
613,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,7.914440723835741
614,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,9.81807875259704
615,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,12.051660908837452
616,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,14.627029793008608
617,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,17.858634099165926
618,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,21.479387432935848
619,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,26.168062881108014
620,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,34.910446134781466
621,gas,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,54.273156756817684
622,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,7.565923468472817
623,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,7.797487140760158
624,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,10.777142801324462
625,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,15.46917146633283
626,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,21.632124715893422
627,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,29.53598473412689
628,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,39.70795793397126
629,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,52.76448626113963
630,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,70.14134211134233
631,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,93.00340166866967
632,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,120.48972314532975
633,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,150.58438613776164
634,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,181.4594395829564
635,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,211.5356492135175
636,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,238.7378518579404
637,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,262.6194433007572
638,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,283.15117802261693
639,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,300.66980485302736
640,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,314.71112172312826
641,industry,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,325.77110902053425
642,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,32.60325764252783
643,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,38.76234866075252
644,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,40.23672781621331
645,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,43.52520781926559
646,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,48.295561955392
647,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,51.277345516321475
648,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,52.394779635801896
649,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,51.876521163174196
650,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,50.45751393049455
651,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,48.99910828971929
652,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,48.35058451022866
653,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,48.303394093560016
654,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,48.19948641425331
655,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,48.29963991858566
656,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,48.360831126134464
657,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,48.37495596836304
658,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,48.232964952139504
659,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,47.8902936647959
660,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,47.34725155914652
661,industry,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,46.729269859712545
662,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,809.0893962559895
663,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,1202.6353130018792
664,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,1241.3731582156827
665,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,1474.857248950313
666,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,1590.8351689616964
667,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,1640.2846668786444
668,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,1642.5421984966501
669,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,1615.9577174746487
670,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,1562.2703469176104
671,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,1490.1510483450204
672,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,1406.4352148191276
673,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,1315.1817188212665
674,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,1220.5651146358555
675,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,1131.9359320400167
676,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,1047.641318271538
677,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,968.3125796673813
678,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,894.4580679547762
679,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,829.7903808337904
680,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,773.4318960737544
681,industry,China,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,729.1066479256826
682,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,89.06395416310544
683,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,147.25833802072654
684,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,176.3260155866183
685,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,208.77716632231144
686,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,281.09573472055274
687,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,349.0654403880384
688,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,414.11044861346255
689,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,475.70743054453305
690,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,528.5455917441129
691,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,575.9981900633018
692,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,619.6555944582904
693,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,657.2549921125477
694,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,687.3623988171744
695,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,708.4126843512075
696,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,719.8203582422058
697,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,723.4114674158686
698,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,720.4196798850811
699,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,711.9889247635952
700,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,698.8951980836481
701,industry,India,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,683.3051970110693
702,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,16.77085268614786
703,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,20.644637952789143
704,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,25.119351390772025
705,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2020,32.39625778132795
706,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,41.78382718820025
707,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,52.42057344987827
708,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,63.68805498606484
709,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,76.20811358405228
710,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,90.20158490723236
711,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,106.03361562241307
712,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,123.25525006713015
713,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,140.52319658289287
714,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,156.80512455486542
715,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,171.4966500246524
716,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,184.3669252626207
717,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,195.25908204436243
718,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2085,204.1595656072243
719,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,211.29055649509453
720,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,217.20868412979235
721,industry,South Asia,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,223.8598200308236
722,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-2.062118677887609e-06
723,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-1.5562890213885252e-06
724,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2040,-7.4684354161741755e-06
725,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,-2.069867928264952e-06
726,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,-1.7202307868408426e-06
727,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-5.145829984925169e-06
728,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,-3.827153847027157e-05
729,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-2.9643229232743463e-06
730,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,-8.553046935930941e-05
731,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2080,-0.0001063178075088218
732,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2090,-3.393965132407851e-05
733,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2095,-0.00010704868918623526
734,refined liquids,Africa_Western,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2100,-1.76986638973291e-05
735,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2005,-1.175066805e-06
736,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2010,-4.149635844017042e-06
737,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2015,-1.1014460136739048e-05
738,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2025,-3.428286533892151e-05
739,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2030,-4.328403900789101e-05
740,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2035,-1.1818108949458795e-05
741,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2045,-2.3888148065215517e-05
742,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2050,-6.234038277675205e-06
743,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2055,-2.521632968850873e-05
744,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2060,-4.782971479176657e-05
745,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2065,-3.411094117103752e-05
746,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2070,-2.956537213146158e-05
747,refined liquids,Brazil,"SSP2GCAM_SSP2,date=2023-22-11T14:08:28+06:015",2075,-3.269112084344625e-05
